Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-04-27,49.372837103021595,49.616453075569396,47.64722396414132,48.263031005859375,16482800,0.0,0.0
1999-04-28,47.85699889994941,48.01940952970037,46.40207034176373,46.61185073852539,7676800,0.0,0.0
1999-04-29,46.395301707176195,46.66598608119706,45.25842733628856,46.23289108276367,19148200,0.0,0.0
1999-04-30,46.882529302555994,47.12614521694572,44.87946511757381,46.5306396484375,15295200,0.0,0.0
1999-05-03,46.39530301902726,46.58478208619949,45.508811669042935,46.28702926635742,11109800,0.0,0.0
1999-05-04,46.36823991445722,47.099087829045864,45.28550226321479,45.55618667602539,15428400,0.0,0.0
1999-05-05,45.58326881347092,46.93669128417968,44.20277789334799,46.93669128417969,12642600,0.0,0.0
1999-05-06,46.503585861087345,46.90961251295947,44.79827392322442,45.23136901855469,15173400,0.0,0.0
1999-05-07,45.63738838128284,46.01634652917012,44.66292457242982,45.881004333496094,16430400,0.0,0.0
1999-05-10,46.178756816364896,46.652454497658205,45.637388037743975,46.34116744995117,10604200,0.0,0.0
1999-05-11,46.72013551822814,47.31564130119512,46.44945107142496,47.072025299072266,8800800,0.0,0.0
1999-05-12,47.28856574904751,48.20889272985324,45.908075277838904,48.04648208618164,12507400,0.0,0.0
1999-05-13,48.42544169157709,48.50664701582233,46.936677413747724,47.15322494506836,9864000,0.0,0.0
1999-05-14,46.23290317417098,46.77427206379827,45.9080818403946,46.259971618652344,12205400,0.0,0.0
1999-05-17,45.85393833226729,47.23442880153862,45.40054195265367,47.09231948852539,9906800,0.0,0.0
1999-05-18,47.04495230888385,47.31563672953335,46.34117281519514,46.88254165649414,9267800,0.0,0.0
1999-05-19,47.07202108248491,47.559253043085675,46.341173141583766,47.53218460083008,7985600,0.0,0.0
1999-05-20,47.63368648059405,47.63368648059405,46.151689415776595,46.22612762451172,5997200,0.0,0.0
1999-05-21,46.36824197972074,46.50358419215425,45.55618870511968,45.7998046875,10958600,0.0,0.0
1999-05-24,45.881008763541736,45.96221408878694,44.33810758388281,44.635860443115234,9569800,0.0,0.0
1999-05-25,44.5817070079074,45.23134936867836,42.984669537678776,43.17414855957031,17771200,0.0,0.0
1999-05-26,43.742607058530616,44.55466040738948,42.38918481043251,44.37871551513672,26772000,0.0,0.0
1999-05-27,44.20276204948751,44.98097969120384,43.63432481553819,44.338104248046875,23334800,0.0,0.0
1999-05-28,44.608790968703076,45.31257043786951,44.04035370514557,45.06895446777344,12969800,0.0,0.0
1999-06-01,44.987755721558514,45.204303282191766,43.823812583154776,44.06742858886719,6960200,0.0,0.0
1999-06-02,44.04034013209549,45.04187214493355,42.93730149633464,44.811790466308594,11996600,0.0,0.0
1999-06-03,45.15016903596766,45.15016903596766,43.905020489412195,44.17570495605469,11147800,0.0,0.0
1999-06-04,44.500516830244756,45.68476111937079,44.500516830244756,45.529117584228516,12987200,0.0,0.0
1999-06-07,45.84717918567068,46.767506325043556,45.74567251588691,46.47652053833008,11491800,0.0,0.0
1999-06-08,46.5848010346881,46.801348628109075,45.07573499303565,45.312583923339844,8134800,0.0,0.0
1999-06-09,45.47497472527724,46.19905542402794,45.44790628794077,46.07048034667969,8384400,0.0,0.0
1999-06-10,45.58325860985675,45.853943043406964,44.99451996688502,45.54265594482422,9392400,0.0,0.0
1999-06-11,45.85394953818083,45.901319320761594,44.44639028435237,44.8524169921875,16567600,0.0,0.0
1999-06-14,45.01481487397944,45.01481487397944,43.90500885483743,44.00651550292969,14136800,0.0,0.0
1999-06-15,44.114782277887514,44.92683533408425,43.98620721065637,44.66291809082031,9147800,0.0,0.0
1999-06-16,45.772737273532215,46.95698165893555,45.71860038734235,46.95698165893555,15060200,0.0,0.0
1999-06-17,46.34116070354814,47.69458245306765,46.34116070354814,47.47803497314453,16278200,0.0,0.0
1999-06-18,47.04494895891759,47.82993372290413,46.963743638505186,47.6945915222168,5392800,0.0,0.0
1999-06-21,48.019405387587284,49.14951258878896,47.93820007971651,49.12244415283203,10565200,0.0,0.0
1999-06-22,48.83146858215332,49.45404273813421,47.64045715332031,47.64045715332031,10862800,0.0,0.0
1999-06-23,47.64722325001342,48.50664625139841,47.34270328889276,48.391605377197266,9607000,0.0,0.0
1999-06-24,48.37130771701729,48.39837616005983,47.20736466618811,47.43067932128906,14988800,0.0,0.0
1999-06-25,47.7487359008789,48.12769412231445,46.9366825692313,47.36977767944336,8635600,0.0,0.0
1999-06-28,47.77580450740966,48.5607893973331,47.38331206244794,48.49311828613281,7666200,0.0,0.0
1999-06-29,48.452501170960815,49.34575957243663,48.20888524328559,49.156280517578125,9000400,0.0,0.0
1999-06-30,49.20366461054622,51.917276150751015,48.62169305828285,49.91421127319336,19467600,0.0,0.0
1999-07-01,50.076607196375335,50.53677061385554,49.210417234059655,50.2525520324707,6822600,0.0,0.0
1999-07-02,50.239029255319146,50.9428087599734,50.239029255319146,50.888671875,3302000,0.0,0.0
1999-07-06,51.15934841637949,51.67364874437484,50.29315839028205,50.5638427734375,8794800,0.0,0.0
1999-07-07,50.53677248483288,50.861593732726824,50.18488279961444,50.64504623413086,10520000,0.0,0.0
1999-07-08,50.64503979381127,51.53153100345708,50.40142388887044,51.32175064086914,11225000,0.0,0.0
1999-07-09,51.51125347247011,51.89021172187346,51.13229522306676,51.83607482910156,4206800,0.0,0.0
1999-07-12,52.02553974461994,52.29622413455032,51.26762345281486,51.56537628173828,7816200,0.0,0.0
1999-07-13,51.32175064086915,51.511229678045346,50.91572413263442,51.32175064086914,6230000,0.0,0.0
1999-07-14,51.836071956579616,52.29623551964064,51.10522394465917,52.19472885131836,6909400,0.0,0.0
1999-07-15,52.37742951325498,52.6751823425293,52.0864437937369,52.6751823425293,6539800,0.0,0.0
1999-07-16,52.70225864806632,53.46017505389367,52.68195731576737,53.16242218017578,4913800,0.0,0.0
1999-07-19,53.378972041754075,53.378972041754075,52.41127516016548,52.621055603027344,6833000,0.0,0.0
1999-07-20,51.978169346825204,52.05260755315447,50.45556967190844,50.590911865234375,14837400,0.0,0.0
1999-07-21,50.699187677889206,51.274392022873265,50.29316108142987,50.834529876708984,10980400,0.0,0.0
1999-07-22,50.83453315783843,50.83453315783843,49.39990575775034,49.542015075683594,15148400,0.0,0.0
1999-07-23,49.91418875753067,50.123969106159116,49.10213579509795,49.61643600463867,12115000,0.0,0.0
1999-07-26,48.93973761436923,49.481106393289245,48.31716351861122,48.39836883544922,10720000,0.0,0.0
1999-07-27,49.37282943725586,50.130745678617245,48.95326866078795,49.37282943725586,13732800,0.0,0.0
1999-07-28,49.96834313861464,50.61798573629977,49.325467651322064,50.34053421020508,10161800,0.0,0.0
1999-07-29,49.39989907400948,49.80592564174107,48.777325003487725,49.264556884765625,13033800,0.0,0.0
1999-07-30,49.48110229728105,50.02247103138697,48.946500672351455,49.020938873291016,10947400,0.0,0.0
1999-08-02,49.10215238822523,50.0766162724458,48.69612576979999,48.88560485839844,9642400,0.0,0.0
1999-08-03,49.55554487141491,49.562311981188415,47.85700031826386,48.56754684448242,13005000,0.0,0.0
1999-08-04,48.56754466566072,48.93296857703674,47.647217777750754,47.68782043457031,13227600,0.0,0.0
1999-08-05,47.69460181427961,48.44575119018555,46.55772708317873,48.44575119018555,18695200,0.0,0.0
1999-08-06,48.10061602631521,48.99387451189112,47.58631568613513,47.9246711730957,12392200,0.0,0.0
1999-08-09,48.100624196878265,48.23596641465226,47.21413267045859,47.30887222290039,7983400,0.0,0.0
1999-08-10,47.1802945192086,47.525417155536715,45.85394085802603,46.88254165649414,16767200,0.0,0.0
1999-08-11,47.72166978293388,48.50665470846143,47.00435597167594,48.42544937133789,13101400,0.0,0.0
1999-08-12,48.61491470854747,48.939735964952014,47.74872469146867,47.856998443603516,12715000,0.0,0.0
1999-08-13,48.85851272334898,49.99538670361527,48.77730743904424,49.94124984741211,14342600,0.0,0.0
1999-08-16,49.91420625547421,50.50971197001892,49.58938495663165,50.34053421020508,11470600,0.0,0.0
1999-08-17,50.780390935890686,50.83452781322106,49.67058495061802,50.590911865234375,11408400,0.0,0.0
1999-08-18,50.34729747029094,50.96987157879454,49.83299711978797,50.02247619628906,7035200,0.0,0.0
1999-08-19,49.562305985249154,49.91419565090084,49.10890968527486,49.426963806152344,10157800,0.0,0.0
1999-08-20,49.48110814672918,50.21195602416992,49.21042374767705,50.21195602416992,6920800,0.0,0.0
1999-08-23,50.67211981028972,51.80899429321289,50.55707893999393,51.80899429321289,9652000,0.0,0.0
1999-08-24,51.43002944099018,52.72931439528888,51.3285228039356,52.1608772277832,13891400,0.0,0.0
1999-08-25,52.48570990174767,53.4872422722297,51.917272610393,53.270694732666016,11352000,0.0,0.0
1999-08-26,53.270692502785494,53.460171591972234,52.30299572586752,52.38420104980469,9753000,0.0,0.0
1999-08-27,52.77667682454581,52.783443932742315,51.72777505408747,51.86311721801758,9635400,0.0,0.0
1999-08-30,52.079669869596074,52.24208048249503,50.99693245026975,51.13227462768555,10141600,0.0,0.0
1999-08-31,51.48418181254601,52.02555070647394,50.34730713529736,51.70072937011719,14590400,0.0,0.0
1999-09-01,52.02554053987598,52.512772449198444,51.70071926699435,52.07291030883789,10752000,0.0,0.0
1999-09-02,51.1052205339968,52.16088981409525,50.99694676167901,51.89020538330078,14583200,0.0,0.0
1999-09-03,53.378962117715965,54.29252194097809,53.1894830432616,54.272220611572266,14195400,0.0,0.0
1999-09-07,54.16396391224527,54.7053328668904,53.94741633038721,54.028621673583984,9009000,0.0,0.0
1999-09-08,53.70379430984954,54.245163204102056,52.864672523758145,53.297767639160156,14303400,0.0,0.0
1999-09-09,53.324812562930084,54.19100241166804,53.05412823519948,54.055660247802734,12677600,0.0,0.0
1999-09-10,54.78652694248917,55.212854906592035,54.163952772688155,54.678253173828125,10251000,0.0,0.0
1999-09-13,54.62411578920391,54.732389556873294,53.7308572059315,54.02184295654297,7240800,0.0,0.0
1999-09-14,53.81206583451019,54.69855736171351,53.70379206019528,54.31959915161133,10022600,0.0,0.0
1999-09-15,54.996307938564115,54.996307938564115,53.2165578477751,53.270694732666016,16096000,0.0,0.0
1999-09-16,53.243629455566406,53.73086144855075,52.140590360337974,53.243629455566406,15371000,0.0,0.0
1999-09-17,53.73085404195532,54.94893385650846,53.649648720985105,54.840660095214844,14506400,0.0,0.0
1999-09-20,55.003066199468336,55.21961370419065,54.59703962811399,54.96923065185547,6187200,0.0,0.0
1999-09-21,54.48876837837227,54.59704213570634,53.494003232865474,53.6496467590332,12265800,0.0,0.0
1999-09-22,53.73086565563337,54.50231637159587,53.08122294745443,54.21809768676758,12441800,0.0,0.0
1999-09-23,54.78651475906372,54.89478850364685,51.6533432751894,51.971397399902344,19766000,0.0,0.0
1999-09-24,51.64657400699213,52.242079577303365,50.780384086539435,52.039066314697266,23570800,0.0,0.0
1999-09-27,52.78346489283665,53.16242310232368,52.242096022140885,52.40450668334961,12608800,0.0,0.0
1999-09-28,52.14057624738442,52.83758849313142,51.02400323235283,52.648109436035156,20622000,0.0,0.0
1999-09-29,52.64812229312604,53.0270804998632,51.59245300292969,51.59245300292969,15557000,0.0,0.0
1999-09-30,52.07968269577898,52.67518842306959,51.43004008418922,52.133819580078125,17604200,0.0,0.0
1999-10-01,51.43002551771624,52.15410614013672,50.88865682805607,52.15410614013672,19607400,0.0,0.0
1999-10-04,52.43157429380465,53.514312017992665,52.133821419652946,53.324832916259766,12434200,0.0,0.0
1999-10-05,53.514298260211945,54.3534197807312,52.56690299510956,53.70377731323242,19526400,0.0,0.0
1999-10-06,54.02859415262845,54.86094849641268,53.20977402581632,54.77974319458008,19098200,0.0,0.0
1999-10-07,55.084282996454945,55.34820032285074,54.245161240734994,54.651187896728516,22013600,0.0,0.0
1999-10-08,54.43462384072841,55.3820190841026,53.70377608155404,55.226375579833984,22523200,0.0,0.0
1999-10-11,55.38204528675845,56.031688046720426,55.2467030450997,56.00461959838867,13016000,0.0,0.0
1999-10-12,55.81513685005708,56.261766218643864,54.5699883073303,54.732398986816406,20182800,0.0,0.0
1999-10-13,54.109816365528786,54.75945898322398,52.8917364573503,53.10828399658203,22570600,0.0,0.0
1999-10-14,53.29776722276545,53.812067668287305,52.43157699872863,53.439876556396484,22130400,0.0,0.0
1999-10-15,52.079664680305754,52.83758079831436,51.54506313278183,51.86311721801758,33703000,0.0,0.0
1999-10-18,51.91727655712484,52.106755668647196,49.73149966349198,51.206729888916016,24714800,0.0,0.0
1999-10-19,51.76163583649195,52.025553184854246,50.61799399358868,51.48418426513672,26657200,0.0,0.0
1999-10-20,52.26916100248999,53.48047377041408,51.7548606094049,53.05414581298828,22486400,0.0,0.0
1999-10-21,52.18794996575658,53.92033004760742,51.80899182285171,53.92033004760742,22454800,0.0,0.0
1999-10-22,54.23838597382792,54.78652187699449,53.48723677319225,53.67671585083008,16589400,0.0,0.0
1999-10-25,53.4330929517746,54.29251579940319,53.21654546260834,53.70377731323242,13855400,0.0,0.0
1999-10-26,54.35343243048443,54.651185297384494,53.16242096288418,53.270694732666016,13542400,0.0,0.0
1999-10-27,53.13534295273797,53.37895889088094,52.357125372559054,53.18947982788086,15225200,0.0,0.0
1999-10-28,54.02860387228887,55.21961518009484,53.54137197364098,55.03013610839844,14103800,0.0,0.0
1999-10-29,56.30236839613534,57.385106249907174,56.11288927172527,56.95201110839844,19000000,0.0,0.0
1999-11-01,56.95198863212196,57.62869952366333,56.5797976417742,56.65423583984375,9681800,0.0,0.0
1999-11-02,56.95198945610936,57.655768793494744,56.47152471616357,56.688072204589844,12834800,0.0,0.0
1999-11-03,57.493362641066646,58.143005156784916,57.33095201213708,57.81818389892578,18752600,0.0,0.0
1999-11-04,58.623481838349946,58.738522723869046,57.84526408336781,58.467838287353516,20048600,0.0,0.0
1999-11-05,59.658864210987176,59.95661716303838,59.06335830688476,59.063358306884766,15134600,0.0,0.0
1999-11-08,59.27988114061382,60.46412534148224,59.090402068474866,60.25434494018555,10890800,0.0,0.0
1999-11-09,60.7415940014284,60.84986778752721,59.334034782143966,59.84833526611328,14629800,0.0,0.0
1999-11-10,59.87538828849793,61.14760494743075,59.604703892980304,60.633304595947266,16561000,0.0,0.0
1999-11-11,61.28293517263312,61.797235423640196,60.741566487362505,61.71603012084961,18501400,0.0,0.0
1999-11-12,62.04087090430322,62.58223976036171,60.09194302249265,62.52810287475586,28646600,0.0,0.0
1999-11-15,62.58224448255954,62.79879204132272,62.09501247534238,62.40629959106445,10909400,0.0,0.0
1999-11-16,62.63635120617758,64.28752554653057,62.36566688808693,63.98977279663086,19126400,0.0,0.0
1999-11-17,63.98981325990339,64.26726486138986,62.798801507181,63.12362289428711,21683600,0.0,0.0
1999-11-18,63.55669217539201,65.05899047851562,63.177734044874335,65.05899047851562,17738400,0.0,0.0
1999-11-19,64.77475563914506,65.74921915899847,64.5311397591817,65.64094543457031,17939400,0.0,0.0
1999-11-22,65.7763015325345,67.12972337476772,64.6394271850586,64.6394271850586,18841800,0.0,0.0
1999-11-23,66.20942720426724,66.26356410304425,64.31463574707234,64.93721008300781,24047600,0.0,0.0
1999-11-24,65.12664220408146,67.33948634380867,64.44993145798752,67.07556915283203,18617800,0.0,0.0
1999-11-26,67.91472662252855,68.2395479535251,67.02146796228804,67.29215240478516,8045200,0.0,0.0
1999-11-29,67.15681421010771,67.7252515734339,66.10114482107338,66.1823501586914,20485200,0.0,0.0
1999-11-30,66.31771326065063,66.42598707821905,63.66500473022461,63.66500473022461,23702400,0.0,0.0
1999-12-01,64.36879028879103,65.37032319067718,63.88155806625182,65.04550170898438,23205800,0.0,0.0
1999-12-02,65.28907585547938,67.23800349295638,65.24847319636528,67.10942840576172,17229200,0.0,0.0
1999-12-03,68.69970312615706,69.45761947270253,68.34781339383238,68.53729248046875,21444600,0.0,0.0
1999-12-06,68.80122467160459,69.72831897474315,68.15834905993916,69.15988159179688,16018400,0.0,0.0
1999-12-07,69.3764291662526,69.64711363432225,68.28692418227224,69.15988159179688,23397000,0.0,0.0
1999-12-08,69.18017813142997,69.72154703004234,68.15834433529909,68.32075500488281,19563000,0.0,0.0
1999-12-09,69.29519605185331,69.67415415526187,66.91317368757085,68.64555358886719,28445400,0.0,0.0
1999-12-10,69.21401977539062,69.45763580119373,67.67111827863769,69.21401977539062,20428400,0.0,0.0
1999-12-13,68.9771628760206,70.45239308370945,68.6726428790206,70.1546401977539,16209200,0.0,0.0
1999-12-14,69.94480577630003,70.35083212562066,68.4289740721697,68.8891372680664,27760200,0.0,0.0
1999-12-15,68.10425136451455,70.21559143066406,67.50874519201085,70.21559143066406,31797200,0.0,0.0
1999-12-16,71.13587600329122,72.11034005813082,70.811054651678,71.94792938232422,27219600,0.0,0.0
1999-12-17,73.19306209895737,73.51788338046161,72.26596802466399,72.57048797607422,23892400,0.0,0.0
1999-12-20,73.1118718738584,73.84271990813986,72.48929762243347,73.51789855957031,15392000,0.0,0.0
1999-12-21,73.73442698224785,77.4698715209961,73.31486618260585,77.4698715209961,26003800,0.0,0.0
1999-12-22,77.2533410276566,77.36161480625178,75.73750812732418,77.22627258300781,22313600,0.0,0.0
1999-12-23,77.84206361773933,78.60674702109537,77.09091443391172,78.1465835571289,17543600,0.0,0.0
1999-12-27,78.22780843063514,78.2548768764589,76.14353810220645,77.68643951416016,19281800,0.0,0.0
1999-12-28,77.74057237964861,78.3902150457738,76.71197149161705,77.19920349121094,15346400,0.0,0.0
1999-12-29,77.95715084591428,80.12262725830078,77.84887702529495,80.12262725830078,16512600,0.0,0.0
1999-12-30,81.09701615213697,81.20528987196626,79.25636291503906,79.25636291503906,21887000,0.0,0.0
1999-12-31,80.23088558003938,80.71811767870358,79.14814758300781,79.14814758300781,14464400,0.0,0.0
2000-01-03,83.31667404879366,83.31667404879366,78.60676459964158,82.07152557373047,36345200,0.0,0.0
2000-01-04,79.68950534204585,80.98879075523138,76.17060734800171,76.44129180908203,33786600,0.0,0.0
2000-01-05,75.79163285188896,77.6322867925777,72.97651506024738,74.49234771728516,42496600,0.0,0.0
2000-01-06,75.2502546187634,76.22471834763948,69.07865100254828,69.37640380859375,37134800,0.0,0.0
2000-01-07,71.83963304625617,77.95709991455078,71.46067492167155,77.95709991455078,28138200,0.0,0.0
2000-01-10,78.82334141086888,81.36777619542303,77.90301393560462,80.12262725830078,29675600,0.0,0.0
2000-01-11,79.47294443303889,80.4474083293568,75.35854131525214,76.2247314453125,32546600,0.0,0.0
2000-01-12,77.09091144414943,77.30069183870425,74.49234139547023,74.54647827148438,29050000,0.0,0.0
2000-01-13,76.65781070238924,79.25638055670751,75.4261968651863,79.03983306884766,25165200,0.0,0.0
2000-01-14,80.55566430762111,81.09703301936588,79.6894743688295,80.88048553466797,21898600,0.0,0.0
2000-01-18,79.74362901873023,81.80083058201045,79.20226018628807,81.3135986328125,16752400,0.0,0.0
2000-01-19,80.9819715488702,83.15421295166016,80.06164497323334,83.15421295166016,19006000,0.0,0.0
2000-01-20,82.72115942398864,83.91217088166385,81.42864130798881,82.34220123291016,25958000,0.0,0.0
2000-01-21,83.58735137543121,83.64148826103707,82.34220300649667,83.37080383300781,18698200,0.0,0.0
2000-01-24,84.39941610255639,84.56182678139389,78.79624768266248,79.36468505859375,28340400,0.0,0.0
2000-01-25,79.58123053273847,81.52339151597792,77.44282331774312,80.55569458007812,33276200,0.0,0.0
2000-01-26,80.77222491779915,80.82636179777087,77.09091707972252,77.30746459960938,23095600,0.0,0.0
2000-01-27,79.47295207463931,80.12259473464998,75.8999174445806,78.44435119628906,30739200,0.0,0.0
2000-01-28,77.95710807622865,78.36313468079234,73.40961010511532,74.49234771728516,35313800,0.0,0.0
2000-01-31,74.38408912366276,77.95712397239765,72.32688724105782,77.68643951416016,36014600,0.0,0.0
2000-02-01,77.55108630410444,80.12258829324577,76.60369083442079,79.77069854736328,26417600,0.0,0.0
2000-02-02,79.90602658093377,82.04443311883816,79.77068439499045,80.44739532470703,26169200,0.0,0.0
2000-02-03,81.69255054058806,83.6956150667655,79.93310197029707,83.58734130859375,30579800,0.0,0.0
2000-02-04,84.02043478233556,85.09640523420342,83.34372380631804,84.15577697753906,26640000,0.0,0.0
2000-02-07,84.23701000697721,85.42802171658742,83.37081967271523,85.31974792480469,17761000,0.0,0.0
2000-02-08,86.07765811079167,89.10932405683214,86.07765811079167,88.89277648925781,21999400,0.0,0.0
2000-02-09,88.40555374550097,88.52059465285504,85.53629817384662,85.75284576416016,27258200,0.0,0.0
2000-02-10,86.4566087885999,88.56794738769531,85.36710393457949,88.56794738769531,26341600,0.0,0.0
2000-02-11,88.4055097720799,88.4055097720799,84.88661317980483,86.5107192993164,24876000,0.0,0.0
2000-02-14,86.61226918703332,86.6190362992442,84.67010798251121,86.4024887084961,22814600,0.0,0.0
2000-02-15,85.69867100930695,87.16036659822122,83.04596419979588,87.0250244140625,30572800,0.0,0.0
2000-02-16,86.5378056025505,88.08070673465728,86.02350522518158,86.61901092529297,25310600,0.0,0.0
2000-02-17,87.64758749953683,89.43410410700113,86.29416582721538,88.45964050292969,30080200,0.0,0.0
2000-02-18,88.89277375720796,89.21759509858632,85.2656021118164,85.2656021118164,25271200,0.0,0.0
2000-02-22,85.7528176609474,86.56487085849425,83.3707949481433,85.53627014160156,37226200,0.0,0.0
2000-02-23,86.3415783909585,90.94998146990221,85.8881819059523,90.30033874511719,32170800,0.0,0.0
2000-02-24,90.84170833104093,92.51318493695327,88.35141120158451,92.249267578125,48868200,0.0,0.0
2000-02-25,91.97856293182831,93.11543745894332,89.97549828881615,90.13790893554688,32617600,0.0,0.0
2000-02-28,89.43412060004015,91.54545879822511,87.05209801747249,90.0837631225586,38216200,0.0,0.0
2000-02-29,91.59959216866058,92.7635349769503,90.89581279620634,92.46578216552734,23978600,0.0,0.0
2000-03-01,92.89888021754885,94.03575462580557,92.24923769854502,93.22370147705078,24468400,0.0,0.0
2000-03-02,93.60266093778303,93.7109346924826,90.73340643824427,91.06499481201172,32739200,0.0,0.0
2000-03-03,93.54854812579136,96.25539268961634,92.68235786536736,96.20125579833984,32017200,0.0,0.0
2000-03-06,96.79671873159745,98.0689351131369,95.49743391640823,96.9591293334961,23268400,0.0,0.0
2000-03-07,98.58325379559783,98.6373906730254,94.19816672396497,95.49745178222656,39471000,0.0,0.0
2000-03-08,96.14709993855337,97.01329002808988,92.05976545355293,96.3636474609375,43512600,0.0,0.0
2000-03-09,96.33658084454744,100.0449572355851,94.49592686943386,99.61186218261719,30101400,0.0,0.0
2000-03-10,99.50358562386192,100.85700762636277,98.31934137167369,99.17876434326172,29750600,0.0,0.0
2000-03-13,95.28091499089126,98.85394930304969,94.87488836450963,96.5802001953125,37544200,0.0,0.0
2000-03-14,97.66292787847196,98.20429665828611,90.94995500877656,93.00715637207031,39106800,0.0,0.0
2000-03-15,92.2492296443675,92.68232461922369,88.24310112694779,89.10929107666016,51202600,0.0,0.0
2000-03-16,91.27480410871836,94.63129156704608,87.48522149447737,94.19819641113281,55282200,0.0,0.0
2000-03-17,93.54854308772208,96.20125061740865,93.49440619936114,95.98470306396484,31422400,0.0,0.0
2000-03-20,96.14710988793618,96.58020497752149,92.03270653687585,93.2778549194336,21167200,0.0,2.0
2000-03-21,91.92441866061831,96.95914830457444,89.70480666704626,96.79673767089844,33435100,0.0,0.0
2000-03-22,98.31256387944806,100.45097041757484,96.25536265289574,98.74565887451172,24370200,0.0,0.0
2000-03-23,99.16524593891768,101.99389837528096,98.36672683008786,100.47806549072266,19227400,0.0,0.0
2000-03-24,101.76379557786503,104.37589991973601,99.62538891457167,101.83146667480469,22063000,0.0,0.0
2000-03-27,102.21041345292596,103.50969836970044,101.45249725147418,101.99386596679688,11752600,0.0,0.0
2000-03-28,101.33070286478612,102.04801650868002,97.9877505998466,99.39530944824219,18336300,0.0,0.0
2000-03-29,99.93668625571512,99.9908231388439,95.28091430664062,95.28091430664062,27189500,0.0,0.0
2000-03-30,92.89891815185547,97.66296523656601,89.65070423046193,92.89891815185547,42328700,0.0,0.0
2000-03-31,93.67034682835617,95.82228804287844,90.08377813748572,94.84782409667969,31349900,0.0,0.0
2000-04-03,93.34552663445255,94.5230039169228,87.26866111917501,89.1634521484375,31551300,0.0,0.0
2000-04-04,89.75894455994514,90.02962895246607,76.49540932641887,88.29724884033203,66213000,0.0,0.0
2000-04-05,84.4535307580612,90.02962926324089,83.37079318423991,86.72727966308594,37631500,0.0,0.0
