Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-01-29,25.64557126100847,25.64557126100847,25.517981354237282,25.627344131469727,1003200,0.0,0
1993-02-01,25.645570023585176,25.809614181518555,25.645570023585176,25.809614181518555,480500,0.0,0
1993-02-02,25.791391247674728,25.882526905793718,25.736709852803333,25.864299774169922,201300,0.0,0
1993-02-03,25.900763495696637,26.15594343161483,25.882536357416765,26.13771629333496,529400,0.0,0
1993-02-04,26.22884318033854,26.301751708984373,25.93720906575521,26.2470703125,531500,0.0,0
1993-02-05,26.228843688964844,26.283525086509595,26.083026628845513,26.228843688964844,492100,0.0,0
1993-02-08,26.228843688964844,26.319979351539427,26.192389423935012,26.228843688964844,596100,0.0,0
1993-02-09,26.13771121997446,26.13771121997446,25.99189414203876,26.04657554626465,122100,0.0,0
1993-02-10,26.046574525279986,26.10125592736245,25.973665989170033,26.08302879333496,379600,0.0,0
1993-02-11,26.11948900395209,26.319987523870772,26.11948900395209,26.21062469482422,19500,0.0,0
1993-02-12,26.174153082673165,26.174153082673165,26.010108947753906,26.010108947753906,42500,0.0,0
1993-02-16,25.937207244609777,25.937207244609777,25.317484794633156,25.353939056396484,374800,0.0,0
1993-02-17,25.353935746666338,25.39039000367089,25.24457297565268,25.335708618164062,210900,0.0,0
1993-02-18,25.62733932396248,25.62733932396248,24.971162783661878,25.31747817993164,378100,0.0,0
1993-02-19,25.31748517856023,25.408620834350586,25.281030916244088,25.408620834350586,34900,0.0,0
1993-02-22,25.481532540638334,25.536213940940133,25.408624006902603,25.499759674072266,513600,0.0,0
1993-02-23,25.57266680536011,25.590893937794437,25.35394121614819,25.481531143188477,373700,0.0,0
1993-02-24,25.49975299431106,25.809614181518555,25.49975299431106,25.809614181518555,26300,0.0,0
1993-02-25,25.791391247674728,25.882526905793718,25.736709852803333,25.864299774169922,44500,0.0,0
1993-02-26,25.9189839695307,25.9189839695307,25.7731669007851,25.9007568359375,66200,0.0,0
1993-03-01,25.99189071816799,25.99189071816799,25.791392262417745,25.82784652709961,66500,0.0,0
1993-03-02,25.846081931335704,26.21062469482422,25.80962765498685,26.21062469482422,182400,0.0,0
1993-03-03,26.24705496917471,26.338190576706566,26.210600726161967,26.319963455200195,280100,0.0,0
1993-03-04,26.356435154141824,26.356435154141824,26.174163818359375,26.174163818359375,89500,0.0,0
1993-03-05,26.21061055753484,26.319973327594095,26.083020659132377,26.101247787475586,40000,0.0,0
1993-03-08,26.155932034299674,26.684518814086914,26.155932034299674,26.684518814086914,50800,0.0,0
1993-03-09,26.6298437804862,26.648070915175104,26.53870810704169,26.5933895111084,169300,0.0,0
1993-03-10,26.593382270489446,26.64806365966797,26.484019492132393,26.64806365966797,194400,0.0,0
1993-03-11,26.66629856277068,26.73920710292863,26.538708617494265,26.575162887573242,70900,0.0,0
1993-03-12,26.35643731035958,26.374664445428987,26.13771168952672,26.301755905151367,643600,0.0,0
1993-03-15,26.283527105923355,26.429344177246094,26.283527105923355,26.429344177246094,310800,0.0,0
1993-03-16,26.429344177246094,26.502252712907463,26.429344177246094,26.429344177246094,30800,0.0,0
1993-03-17,26.392888775308624,26.392888775308624,26.22884457711955,26.26529884338379,21800,0.0,0
1993-03-18,26.374662775500067,26.538706980738148,26.374662775500067,26.429344177246094,59300,0.0,0
1993-03-19,26.535850902136456,26.535850902136456,26.389345169067383,26.389345169067383,66900,0.213,0
1993-03-22,26.13296810930123,26.297787109289818,26.114654887080277,26.242847442626953,183400,0.0,0
1993-03-23,26.316094208560614,26.334407426520645,26.26115455468053,26.297780990600586,55200,0.0,0
1993-03-24,26.26115455468053,26.407660298360756,26.132962028960332,26.297780990600586,37200,0.0,0
1993-03-25,26.316093063354494,26.51753845214844,26.27946662902832,26.46259880065918,110100,0.0,0
1993-03-26,26.44429171674353,26.462604938154016,26.29778594545963,26.316099166870117,101500,0.0,0
1993-03-29,26.3344135033283,26.554172169559134,26.3344135033283,26.425979614257812,87100,0.0,0
1993-03-30,26.46259156275224,26.499217987060547,26.42596513844393,26.499217987060547,56000,0.0,0
1993-03-31,26.57247733806014,26.645730204602003,26.480911254882812,26.480911254882812,111600,0.0,0
1993-04-01,26.517537685502823,26.517537685502823,26.334405519166477,26.389345169067383,129500,0.0,0
1993-04-02,26.169588485058107,26.169588485058107,25.839950561523438,25.839950561523438,59400,0.0,0
1993-04-05,26.0413867724463,26.0413867724463,25.8948810803369,25.9681339263916,172200,0.0,0
1993-04-06,26.023080438670547,26.023080438670547,25.82163505877936,25.894887924194336,129700,0.0,0
1993-04-07,25.931518167572342,25.98645782470703,25.876578510437657,25.98645782470703,28000,0.0,0
1993-04-08,26.09633867725488,26.09633867725488,25.83995359551343,25.949832916259766,180800,0.0,0
1993-04-12,26.206219838407193,26.334412388280604,26.16959339558622,26.316099166870117,348500,0.0,0
1993-04-13,26.297779846191407,26.46259880065918,26.27946662902832,26.37103271484375,146100,0.0,0
1993-04-14,26.389351283724682,26.40766450460166,26.31609840021677,26.33441162109375,119600,0.0,0
1993-04-15,26.31609840021677,26.389351283724682,26.22453229583188,26.33441162109375,148600,0.0,0
1993-04-16,26.352724841970726,26.389351283724682,26.297785179339794,26.33441162109375,47900,0.0,0
1993-04-19,26.33440091756469,26.407653771299223,26.206208423529258,26.22452163696289,157000,0.0,0
1993-04-20,26.187894801089637,26.224521227384866,25.931509817023024,26.096328735351562,279500,0.0,0
1993-04-21,26.151271048556552,26.151271048556552,26.004765328396573,26.078018188476562,67900,0.0,0
1993-04-22,25.968139244177262,26.187897827343786,25.748380661010742,25.748380661010742,97700,0.0,0
1993-04-23,25.693449414116994,25.76670229911804,25.601883307865688,25.63850975036621,106000,0.0,0
1993-04-26,25.656802624399667,25.748368658034213,25.36379131676912,25.437044143676758,62600,0.0,0
1993-04-27,25.400438611663645,25.711763381958008,25.400438611663645,25.711763381958008,156800,0.0,0
1993-04-28,25.67512779045241,25.730067436223706,25.620188144681112,25.656814575195312,85900,0.0,0
1993-04-29,25.711757277629015,25.76669692993164,25.565251538155344,25.76669692993164,85000,0.0,0
1993-04-30,25.858253841792717,25.949819896473286,25.803314208984375,25.803314208984375,88500,0.0,0
1993-05-03,25.839941445795873,25.9681339263916,25.730062176713822,25.9681339263916,80500,0.0,0
1993-05-04,26.02307739847576,26.15126989797564,25.986450970047223,26.059703826904297,149100,0.0,0
1993-05-05,26.059695089456497,26.224513962123474,26.059695089456497,26.13294792175293,109000,0.0,0
1993-05-06,26.0963405737897,26.11465379524499,26.023087687968538,26.041400909423828,54700,0.0,0
1993-05-07,26.059710700886615,26.059710700886615,25.94983138661724,25.98645782470703,68000,0.0,0
1993-05-10,26.023087687968538,26.187906681066156,26.023087687968538,26.041400909423828,113900,0.0,0
1993-05-11,26.041390627372163,26.151269912719727,25.96813777047379,26.151269912719727,42600,0.0,0
1993-05-12,26.041380731119848,26.132946767445866,26.041380731119848,26.114633560180664,31000,0.0,0
1993-05-13,26.004759529281625,26.004759529281625,25.78500099804826,25.803314208984375,129100,0.0,0
1993-05-14,25.803326418454,25.87657929685983,25.766699979251083,25.78501319885254,63500,0.0,0
1993-05-17,25.85825653508126,25.876569747924805,25.74837725802001,25.876569747924805,34000,0.0,0
1993-05-18,25.89488945061357,25.913202668046818,25.766696928580828,25.85826301574707,105200,0.0,0
1993-05-19,25.85826188669198,26.389345169067383,25.693442936989268,26.389345169067383,50200,0.0,0
1993-05-20,26.389345932006837,26.46259880065918,26.33440628051758,26.46259880065918,98200,0.0,0
1993-05-21,26.480906625033757,26.517533051901022,26.206208423529258,26.22452163696289,221400,0.0,0
1993-05-24,26.279471958462818,26.425977725478635,26.279471958462818,26.33441162109375,30500,0.0,0
1993-05-25,26.444284818968285,26.444284818968285,26.389345169067383,26.389345169067383,191800,0.0,0
